Order_Date,Full_Date,Numeric_Date,Event_Type,Event_Mag,Rel,SITE_NAME,POINT_X,POINT_Y,Damage,Damage_Val,Causalties_Val,EMS98_Value,EMS98_Num,MSK_Value,MSK_Num,Other_Intensity,Total_Bld,Damaged_Bld,Total_Pop,Casualties,Injuries,Description
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Al-Tahta,35.45000000,33.36000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Al-Kufur collapsed with the loss of 72 lives, and so did Dibbin, Nabatiya, al-Tahta and Jibshit (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Jibshit,35.50000000,33.36000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Al-Kufur collapsed with the loss of 72 lives, and so did Dibbin, Nabatiya, al-Tahta and Jibshit (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Irbil,44.00000000,36.19000000,5,Severe,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,~50 (??),NULL,The large villages of Irbil and Kh. Shaqa were completely destroyed and 100 people were killed (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Khirbet Shaqa,35.62000000,33.35000000,5,Severe,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,The large villages of Irbil and Kh. Shaqa were completely destroyed and 100 people were killed (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Al-Khiam,35.60000000,33.31000000,5,Severe,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,150,NULL,"Also Khirbah and al-Khiyam fell; 5 people lost their lives in
the former and 150 in the latter (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Hr,Bilad el-Shuqf (A),35.57000000,33.39000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"In the region of Bilad al-Shuqf 600 goats were killed, presumably by rock falls (AM). An EMS-98 value cannot be evaluated"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Qal'at al-Shuqf,35.52000000,33.39000000,3,Moderate,"Few casualties

",7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,5,NULL,"Qala’t al-Shuqf (Chateau de Beaufort of the Crusaders), standing on a cliff where the Litani River turns towards the sea, was shattered, and a part of the interior structure of the citadel collapsed, killing five people (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Deir Mimas,35.55000000,33.30000000,5,Severe,"Few casualties

",8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,5,NULL,"Deir Mimas, where five people lost their lives, was totally
destroyed and rebuilt immediately after the earthquake (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Zeqqieh,35.38000000,33.29000000,4,Heavy,"Few casualties

",7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,8,NULL,About one third of the houses in Zeqqieh collapsed and eight people were killed (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Metula,35.58000000,33.26000000,5,Severe,Many casualties,9,9.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,78,NULL,In Mitulla nothing was left standing and 78 people lost their lives (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Baniyas [IL],35.61000000,33.24000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Much of Banyas was ruined. The roof of Grotto of Pan fell (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Hunin Castle,35.56000000,33.23000000,4,Heavy,U,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Further inland the old castle of Hunin (Chastel Neuf of the Crusaders) was shattered and much of its interior, including the mosque, collapsed, no structure remaining habitable (AM after Gu´ erin 1880)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Mr,Tebnine & Hunin (A),35.47000000,33.21000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,614,NULL,"No damage details exist for the districts of Hunin and Tibnin, where it is said that 614 people were killed in 49 settlements. Half of some of them and likewise five mills were totally destroyed, together with a third of the inhabitants (AM). An EMS-98 value cannot be evaluated"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Pr,Asbagha (U),35.53000000,33.00000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Reported to has been ruined, but the location could not be identified, either because the name has changed or because misspelled in the various reports (AM)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Pr,Amba (U),35.53000000,33.02000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Reported to has been ruined, but the location could not be identified, either because the name has changed or because  misspelled in the various reports (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Pr,Al-Asban (U),35.50000000,33.06000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Reported to has been ruined, but the location could not be identified, either because the name has changed or because misspelled in the various reports (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Pr,Akbar (U),35.47000000,33.04000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Reported to has been ruined, but the location could not be identified, either because the name has changed or because  misspelled in the various reports (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Pr,Mugar (U),35.51000000,33.04000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Reported to has been ruined, but the location could not be identified, either because the name has changed or because  misspelled in the various reports (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Pr,Sutli (U),35.40000000,33.16000000,4,Heavy,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Reported to has been ruined, but the location could not be identified, either because the name has changed or because  misspelled in the various reports (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Qana,35.28000000,33.20000000,3,Moderate,U,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Qana was damaged (AM after Thomson 1837)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Al-Mays,35.82000000,33.44000000,4,Heavy,"Few casualties

",8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,3,NULL,"One of the two parts into which al-Mays is divided collapsed, killing three people (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Bet-Yahun,35.49000000,33.15000000,5,Severe,U,9,9.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Also Beit Yahun was totally ruined (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Ya'tar,35.35000000,33.10000000,0,None,"Few casualties

",9,9.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,12,NULL,At Ya’tar 12 people were killed (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Qadas,35.51000000,33.10000000,5,Severe,Many casualties,9,9.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,53,NULL,"Qadas was completely destroyed, with the loss of 53 lives (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Malkiah,35.51000000,33.09000000,4,Heavy,Many casualties,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Also Melkiyeh was destroyed (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Bint-Jbeil,35.44000000,33.12000000,5,Severe,"Few casualties

",9,9.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,8,NULL,"Bint Jubayl was totally ruined, with the loss of eight lives"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Ayn Ibli,35.63000000,33.41000000,4,Heavy,Many casualties,7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,12,NULL,Ayn Ibli collapsed with the loss of 12 lives (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Maroun al-Ras,35.44000000,33.10000000,4,Heavy,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,17,NULL," Another 17 people were killed at Marun al-Ras, which was also ruined (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Rumaysh,35.36000000,33.07000000,0,None,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,30,10,30 people were killed and 10 injured at Rumaysh (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Al-Salha,35.46000000,32.98000000,0,None,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,12,NULL,12 lost their lives at al-Salha (AM after Calman 1837; Thomson 1837).
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Dibil,35.35000000,33.11000000,5,Severe,Many casualties,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,12,NULL,Dibil was almost totally destroyed and 12 people lost their lives there (AM after Calman 1837)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Deishun,35.43000000,33.02000000,4,Heavy,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,13,NULL,Three quarters of Deishun collapsed and 13 people were killed (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Alma,35.54000000,33.05000000,5,Severe,U,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Alma was totally destroyed (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Al-Fara,35.45000000,32.97000000,0,None,Many casualties,7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,12,NULL,In al-Fara 12 people perished
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Ras al-Ahmar,35.43000000,33.05000000,0,None,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,40,12,At Ras al-Ahmar 40 people were killed and 12 injured (AM after Calman 1837).
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Jish,35.43000000,33.10000000,5,Severe,Many casualties,9,9.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,235,NULL,"Jish was completely destroyed and not a house was left standing. The church fell, killing 130 persons, and the old walls of the town collapsed. In all 235 people were killed, and in places the ground was fissured (AM after Thomson 1837; Waghorn 1837; Robinson 1856)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Sabelan,35.28000000,33.02000000,5,Severe,No casualties,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Sabelan was completely ruined, without casualties (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Tarshiha,35.26000000,33.01000000,5,Severe,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Tarshiha was damaged without loss of life (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Dallata,35.50000000,33.02000000,5,Severe,U,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Dallata, Qaddita and Ain Zeitun were almost totally destroyed (AM after Thomson 1837)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Qaddita,35.46000000,33.00000000,5,Severe,U,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Dallata, Qaddita and Ain Zeitun were almost totally destroyed (AM after Thomson 1837)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Ein-Zeitun,35.48000000,32.98000000,5,Severe,U,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Dallata, Qaddita and Ain Zeitun were almost totally destroyed (AM after Thomson 1837)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Meiron,35.44000000,32.98000000,3,Moderate,U,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Meirun suffered relatively little damage, and the walls of the tombs of Rabbi Eleazer and Rabbi Shemaun were dislodged but did not collapse (AM after Neman 1971)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Safed,35.48000000,32.96000000,4,Heavy,Many casualties,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,2158,NULL,"In Safet, the largest of the places affected, the northern, Jewish, section of the town was almost entirely destroyed while the southern, Moslem, section suffered far less serious damage. The number of deaths reached 2158, of which 1507 were Ottoman subjects, Moslem or Jewish, and 651 were foreigners (AM after Thomson 1837; Waghorn 1837; Liebentrut 1854; Gu´ erin 1880; Mitford 1884)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Al-Rama,35.36000000,32.93000000,5,Severe,Many casualties,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,180,NULL,Nearby Rama was totally destroyed and 180 people were killed (AM after Calman 1837).
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Tel Hazor,35.56000000,33.01000000,4,Heavy,Many casualties,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,141,NULL,"Shezor and in Jabal (the location of which has not been identified) 245 houses were destroyed and 563 damaged, with 141 people killed (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Eilabun,35.40000000,32.83000000,4,Heavy,Many casualties,7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,25,NULL,"Much of Eilabun collapsed, killing 25 people, and Maghar was ruined (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Mrar,35.40000000,32.88000000,4,Heavy,U,7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Maghar was ruined (AM).
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Akko,35.07000000,32.92000000,4,Heavy,"Few casualties

",8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,4,NULL,"at Acre only about 40 houses fell, four people were killed and several injured, and the fortifications, already in ruins, were damaged. In the district of Acre the earthquake killed in all 141 people (AM after Waghorn 1837)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Shefar'am,35.09000000,32.82000000,4,Heavy,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,225,NULL,7,4,86 houses were ruined and 139 heavily damaged; also seven people were killed and four injured (AM after Thomson 1837).
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Migdal,35.49000000,32.83000000,4,Heavy,U,7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Mijdal, on the western coast of Lake Tiberias, was destroyed (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Irbid,35.84000000,32.56000000,5,Severe,U,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Irbid was totally ruined
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Tiberias,35.54223594,32.78604531,5,Severe,Many casualties,9,9.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,922,NULL,"About two thirds of the houses in Tiberias, most of them built of stone masonry, together with a large part of the walls, the bazaar, minarets, the mosque and the church of St Peter, collapsed, killing 922 people, of whom 500 were Jews, 300 Moslems and 22 Christians, and injuring 65. These figures may include casualties from 17 settlements in the environs, which were destroyed but are not named in the returns. The castle was ruined, and its towers began to lean. The baths, which had been built in 1833, were not damaged, but the yield of the hot spring and fountains increased temporarily. The town was not restored until after 1846 ([1, 6]; Thomson 1837; 1859; Shkelov 1837; Olim 1843; Montefiori 1844; F¨ urst 1847; Beldam 1851; Robinson 1856; Pfeiffer 1856; Frankl 1858; Kerhardene 1859; Jenner 1873; Layard 1887; Italiander 1979) (AM). 
Damaged localities: The walls, bazzar, minarets, mosque, St. Peter Church, the Castle, the baths (built in 1833), ‘Sephardim’, ‘Hasidim’ and ‘Prushim’ Synagogues localities around Tiberias: Lubiya, Kafr Sabt, Shadjara, Kafr Kenna, Saffuriya, Reina, around Lake Tiberias: Simakh was destroyed and 5 people were killed Hadatha, Alam, Sirin, Kherbet Baka’a and Danna were partly ruined without loss of life. In the Bahsan, fire was seen coming out of the ground"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Lubya,35.42000000,32.77000000,5,Severe,Many casualties,8-9,8.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,143,NULL,Lubiya was totally destroyed and 143 people were killed (AM after Thomson 1837; Beldam 1851).
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Kafr Sabt,35.34000000,32.75000000,4,Heavy,No casualties,7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Kafr Sabt was ruined by the shock, without loss of life (AM after Gu´ erin 1880)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Shadjara,35.45000000,32.64000000,4,Heavy,Many casualties,7-8,7.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,50,NULL,Shadjara was also ruined and 50 people died (AM after Calman 1837; Thomson 1837).
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Kafr Qana,35.34000000,32.75000000,2,Light,No casualties,6,6.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"In contrast, Kafr Kenna suffered negligible damage and no loss of life (AM after Calman 1837; Thomson 1837)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Reina,35.29000000,32.71000000,5,Severe,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,200,NULL,"Reina was obliterated, resulting in the loss of about 200 lives
(AM after Calman 1837; Thomson 1837; Robinson 1856)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Nazareth,35.29000000,32.70000000,3,Moderate,"Few casualties

",7,7.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Contrary to early reports, damage in Nazareth was not excessive. Only one house collapsed and about one quarter of the dwellings in the town suffered various degrees of damage. The hostel of the convent collapsed and an external cornice of the church of the Annunciation fell, killing four people. In all seven people were killed. The reported destruction in the northeastern part of Nazareth in fact refers to the cumulative losses suffered by settlements in the whole of its district, already accounted for in the returns, that amounted to 373 houses destroyed and 425 ruined, with 162 people killed and 13 injured (AM after Thomson 1837; Waghorn 1837; Vissino 1840; Schubert 1840; Blondel 1843; Beldam 1851; Robinson 1856; Tobler 1868)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Tzemach,35.58000000,32.70000000,4,Heavy,"Few casualties

",8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,5,NULL,South and southwest of Lake Tiberias the settlement of Simakh was also destroyed and five people were killed (AM)
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Hadatha,35.51000000,32.72000000,3,Moderate,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Hadatha, Ulam, Sirin, Kherbet Baka’a and Danna were damaged without loss of life (AM after Waghorn 1837, Gu´ erin 1880)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Ulam,35.32000000,32.64000000,3,Moderate,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Hadatha, Ulam, Sirin, Kherbet Baka’a and Danna were damaged without loss of life (AM after Waghorn 1837, Gu´ erin 1880)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Sirin,35.52000000,32.64000000,3,Moderate,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Hadatha, Ulam, Sirin, Kherbet Baka’a and Danna were damaged without loss of life (AM after Waghorn 1837, Gu´ erin 1880)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Kh. Baka'a,35.50000000,32.67000000,3,Moderate,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Hadatha, Ulam, Sirin, Kherbet Baka’a and Danna were damaged without loss of life (AM after Waghorn 1837, Gu´ erin 1880)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Danna,35.53000000,32.65000000,3,Moderate,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Hadatha, Ulam, Sirin, Kherbet Baka’a and Danna were damaged without loss of life (AM after Waghorn 1837, Gu´ erin 1880)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Ma'lun (U),35.28000000,32.83000000,4,Heavy,"Few casualties

",8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,5,NULL,"To the west, half of the houses of Ma’lun were ruined and five people were killed (AM after Waghorn 1837)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Haifa,35.00000000,32.82000000,3,Moderate,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,3,NULL,NULL,NULL,"At Haifa only three houses were ruined, without casualties (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Athlit,34.92000000,32.63000000,3,Moderate,U,6,6.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,at Athlith a few local dwellings and one side of the walls were damaged. The remains of the church built by the Crusaders collapsed and the rubble was transported to Acre for the construction of the fortifications of the town (AM after Waghorn 1837; Enlart 1925).
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Harithiya (A),35.22000000,32.50000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,18,NULL,"In the region of Harithiya 15 villages, which are not named
in the sources, were ruined and 18 people were killed (AM)"
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Arraba,35.22000000,32.31000000,2,Light,U,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"In Arraba and Ajja damage was slight, and in Attil only two houses collapsed, while at Qaqun there was little damage and only a portion of the citadel collapsed, but in Jaba and in its environs 99 houses collapsed and 151 were damaged, and 23 people were killed (AM)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Ajja,35.18000000,32.68000000,2,Light,U,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"In Arraba and Ajja damage was slight, and in Attil only two houses collapsed, while at Qaqun there was little damage and only a portion of the citadel collapsed, but in Jaba and in its environs 99 houses collapsed and 151 were damaged, and 23 people were killed (AM)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Attil,35.06000000,32.36000000,3,Moderate,U,5-6,5.50000000,U,-1.00000000,NULL,NULL,2,NULL,NULL,NULL,"In Arraba and Ajja damage was slight, and in Attil only two houses collapsed, while at Qaqun there was little damage and only a portion of the citadel collapsed, but in Jaba and in its environs 99 houses collapsed and 151 were damaged, and 23 people were killed (AM)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Qaqun,34.98000000,32.35000000,2,Light,U,6,6.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"In Arraba and Ajja damage was slight, and in Attil only two houses collapsed, while at Qaqun there was little damage and only a portion of the citadel collapsed, but in Jaba and in its environs 99 houses collapsed and 151 were damaged, and 23 people were killed (AM)."
359,1837 Jan 01  (16:35),1837.00000000,MA,7.10000000,Vr,Migdal Yava,34.94000000,32.07000000,4,Heavy,Many casualties,8,8.00000000,U,-1.00000000,NULL,NULL,250,NULL,23,NULL,"In Arraba and Ajja damage was slight, and in Attil only two houses collapsed, while at Qaqun there was little damage and only a portion of the citadel collapsed, but in Jaba and in its environs 99 houses collapsed and 151 were damaged, and 23 people were killed (AM)."
